,playerName,seasonStartYear,salary,inflationAdjSalary,birthDate,startYear,position,height,weight,MP,PTS,Age,team,games,games_started,PER,FTr,AST,STL,TRB,FT,3P,FG,position_enc,team_enc,height_enc
1966,Baron Davis,2000,"$2,916,000","$4,595,507",1979-04-13,2000.0,G,6-3,209.0,1523.0,486.0,20.0,CHH,82.0,0.0,12.9,0.353,309.0,97.0,165.0,97.0,25.0,182.0,5,4,11
1967,David Wesley,2000,"$2,880,000","$4,538,773",1970-11-14,1994.0,G,6-0,190.0,2760.0,1116.0,29.0,CHH,82.0,82.0,15.0,0.288,463.0,109.0,225.0,214.0,88.0,407.0,5,4,6
1968,Brent Price,2000,"$2,880,000","$4,538,773",1968-12-09,1993.0,G,6-1,165.0,424.0,141.0,31.0,VAN,41.0,0.0,9.5,0.328,69.0,17.0,37.0,34.0,25.0,41.0,5,36,7
1969,Dean Garrett,2000,"$2,880,000","$4,538,773",1966-11-27,1997.0,C,6-10,225.0,604.0,114.0,33.0,MIN,56.0,23.0,9.0,0.241,19.0,8.0,140.0,18.0,0.0,48.0,0,19,8
1970,Jerome Williams,2000,"$2,870,000","$4,523,013",1973-05-10,1997.0,F,6-9,206.0,2102.0,689.0,26.0,DET,82.0,1.0,17.9,0.623,68.0,95.0,789.0,175.0,0.0,257.0,2,10,17
1971,Kevin Willis,2000,"$2,870,000","$4,523,013",1962-09-06,1985.0,F-C,7-0,220.0,1679.0,604.0,37.0,TOR,79.0,1.0,12.3,0.288,49.0,36.0,482.0,131.0,1.0,236.0,3,33,18
1972,Mikki Moore,2000,"$2,850,000","$4,491,494",1975-11-04,1999.0,C-F,6-11,225.0,488.0,228.0,24.0,DET,29.0,0.0,19.6,0.486,17.0,9.0,112.0,54.0,0.0,87.0,1,10,9
1973,Darius Miles,2000,"$2,841,720","$4,478,445",1981-10-09,2001.0,F,6-9,210.0,,,,,,,,,,,,,,,2,-1,17
1974,Antonio Daniels,2000,"$2,820,000","$4,444,215",1975-03-19,1998.0,G,6-4,195.0,1195.0,420.0,24.0,SAS,68.0,1.0,15.2,0.294,177.0,55.0,86.0,72.0,22.0,163.0,5,31,12
1975,Popeye Jones,2000,"$2,812,500","$4,432,395",1970-06-17,1994.0,F,6-8,250.0,330.0,104.0,29.0,DEN,40.0,1.0,12.4,0.183,19.0,3.0,103.0,14.0,2.0,44.0,2,9,16
1976,Anthony Peeler,2000,"$2,740,000","$4,318,138",1969-11-25,1993.0,G,6-4,208.0,2073.0,804.0,30.0,MIN,82.0,22.0,13.2,0.15,195.0,62.0,232.0,87.0,85.0,316.0,5,19,12
1977,Jon Barry,2000,"$2,730,000","$4,302,378",1969-07-25,1993.0,G,6-4,195.0,1281.0,495.0,30.0,SAC,62.0,1.0,15.9,0.335,150.0,75.0,159.0,107.0,66.0,161.0,5,30,12
1978,Cedric Henderson,2000,"$2,700,000","$4,255,099",1965-10-03,1987.0,F,6-8,210.0,1107.0,328.0,24.0,CLE,61.0,7.0,7.3,0.319,55.0,39.0,140.0,69.0,1.0,129.0,2,7,16
1979,Ervin Johnson,2000,"$2,700,000","$4,255,099",1967-12-21,1994.0,C,6-11,245.0,2129.0,383.0,32.0,MIL,80.0,74.0,12.7,0.563,44.0,81.0,648.0,95.0,0.0,144.0,0,18,9
1980,Lawrence Funderburke,2000,"$2,700,000","$4,255,099",1970-12-15,1998.0,F,6-9,230.0,1026.0,483.0,29.0,SAC,75.0,1.0,18.0,0.463,33.0,32.0,234.0,115.0,0.0,184.0,2,30,17
1981,Antawn Jamison,2000,"$2,678,400","$4,221,058",1976-06-12,1999.0,F,6-8,223.0,1556.0,841.0,23.0,GSW,43.0,41.0,16.7,0.275,90.0,30.0,359.0,127.0,2.0,356.0,2,11,16
1982,Walter McCarty,2000,"$2,670,000","$4,207,820",1974-02-01,1997.0,F,6-10,230.0,879.0,229.0,25.0,BOS,61.0,5.0,7.2,0.235,70.0,24.0,110.0,39.0,34.0,78.0,2,1,8
1983,Lindsey Hunter,2000,"$2,650,000","$4,176,301",1970-12-03,1994.0,G,6-2,170.0,2919.0,1043.0,29.0,DET,82.0,82.0,13.2,0.173,327.0,129.0,250.0,117.0,168.0,379.0,5,10,10
1984,Lamar Odom,2000,"$2,628,960","$4,143,143",1979-11-06,2000.0,F,6-10,220.0,2767.0,1259.0,20.0,LAC,76.0,70.0,16.8,0.41,317.0,91.0,595.0,302.0,59.0,449.0,2,14,8
1985,Vernon Maxwell,2000,"$2,570,000","$4,050,223",1965-09-12,1989.0,G,6-4,180.0,989.0,513.0,34.0,SEA,47.0,0.0,12.6,0.302,75.0,38.0,79.0,108.0,67.0,169.0,5,32,12
1986,Malik Rose,2000,"$2,570,000","$4,050,224",1974-11-23,1997.0,F-C,6-7,250.0,1341.0,496.0,25.0,SAS,74.0,3.0,13.2,0.514,47.0,35.0,335.0,143.0,1.0,176.0,3,31,15
1987,Marcus Fizer,2000,"$2,562,000","$4,037,616",1978-08-10,2001.0,F,6-9,262.0,,,,,,,,,,,,,,,2,-1,17
1988,Erick Strickland,2000,"$2,560,000","$4,034,464",1973-11-25,1997.0,G,6-3,210.0,2025.0,867.0,26.0,DAL,68.0,67.0,16.5,0.267,211.0,105.0,323.0,162.0,73.0,316.0,5,8,11
1989,Dragan Tarlac,2000,"$2,500,000","$3,939,907",,,,,,,,,,,,,,,,,,,,-1,-1,-1
1990,Vince Carter,2000,"$2,425,440","$3,822,403",1977-01-26,1999.0,G-F,6-6,220.0,3126.0,2107.0,23.0,TOR,82.0,82.0,23.4,0.325,322.0,110.0,476.0,436.0,95.0,788.0,6,33,14
1991,Matt Maloney,2000,"$2,401,000","$3,783,886",1971-12-06,1997.0,G,6-3,192.0,1175.0,327.0,28.0,CHI,51.0,12.0,9.4,0.142,138.0,32.0,64.0,37.0,62.0,114.0,5,5,11
1992,Gary Trent,2000,"$2,400,000","$3,782,310",1974-09-22,1996.0,F,6-8,250.0,301.0,151.0,25.0,DAL,11.0,11.0,14.6,0.148,22.0,8.0,52.0,11.0,0.0,70.0,2,8,16
1993,Terry Mills,2000,"$2,400,000","$3,782,310",1967-12-21,1991.0,F,6-10,230.0,1842.0,548.0,32.0,DET,82.0,78.0,11.0,0.07,85.0,38.0,390.0,25.0,95.0,214.0,2,10,8
1994,Mark Strickland,2000,"$2,400,000","$3,782,310",1970-07-14,1995.0,F,6-9,210.0,663.0,284.0,29.0,MIA,58.0,5.0,17.2,0.25,22.0,15.0,140.0,40.0,0.0,122.0,2,17,17
1995,Jonathan Bender,2000,"$2,380,680","$3,751,863",1981-01-30,2000.0,F,6-11,202.0,130.0,64.0,19.0,IND,24.0,1.0,7.6,0.343,3.0,1.0,21.0,16.0,2.0,23.0,2,13,9
1996,Sam Mitchell,2000,"$2,370,000","$3,735,032",1963-09-02,1990.0,F,6-6,210.0,1227.0,427.0,36.0,MIN,66.0,24.0,12.0,0.245,111.0,27.0,138.0,81.0,10.0,168.0,2,19,14
1997,Chris Whitney,2000,"$2,370,000","$3,735,032",1971-10-05,1994.0,G,6-0,168.0,1627.0,642.0,28.0,WAS,82.0,15.0,15.6,0.253,313.0,55.0,134.0,112.0,96.0,217.0,5,37,6
1998,Jim Jackson,2000,"$2,330,000","$3,671,993",1970-10-14,1993.0,G,6-6,220.0,2767.0,1317.0,29.0,ATL,79.0,76.0,14.3,0.172,230.0,57.0,394.0,186.0,117.0,507.0,5,0,14
1999,Mike Miller,2000,"$2,320,080","$3,656,359",1980-02-19,2001.0,F-G,6-8,218.0,,,,,,,,,,,,,,,4,-1,16
2000,Dale Ellis,2000,"$2,290,000","$3,608,954",1960-08-06,1984.0,G-F,6-7,205.0,564.0,178.0,39.0,TOT,42.0,5.0,8.7,0.082,14.0,13.0,56.0,9.0,37.0,66.0,6,34,15
2001,Randy Brown,2000,"$2,250,000","$3,545,916",1968-05-22,1992.0,G,6-2,190.0,1625.0,379.0,31.0,CHI,59.0,55.0,7.3,0.193,202.0,61.0,144.0,62.0,3.0,157.0,5,5,10
2002,Aaron Williams,2000,"$2,250,000","$3,545,916",1971-10-02,1994.0,F-C,6-9,220.0,1545.0,616.0,28.0,WAS,81.0,0.0,17.7,0.447,58.0,41.0,409.0,146.0,0.0,235.0,3,37,17
2003,Bimbo Coles,2000,"$2,250,000","$3,545,916",1968-04-22,1991.0,G,6-1,180.0,1924.0,645.0,31.0,ATL,80.0,54.0,12.9,0.171,290.0,58.0,172.0,85.0,8.0,276.0,5,0,7
2004,Joe Smith,2000,"$2,250,000","$3,545,916",1975-07-26,1996.0,F,6-10,225.0,1975.0,774.0,24.0,MIN,78.0,9.0,14.4,0.414,88.0,45.0,484.0,195.0,1.0,289.0,2,19,8
2005,Maurice Taylor,2000,"$2,250,000","$3,545,916",1976-10-30,1998.0,F,6-9,260.0,2227.0,1060.0,23.0,LAC,62.0,60.0,13.4,0.203,101.0,51.0,400.0,143.0,1.0,458.0,2,14,17
2006,Sam Perkins,2000,"$2,250,000","$3,545,916",1961-06-14,1985.0,F-C,6-9,235.0,1620.0,537.0,38.0,IND,81.0,0.0,12.1,0.22,68.0,31.0,289.0,80.0,89.0,184.0,3,13,17
2007,Brian Shaw,2000,"$2,250,000","$3,545,916",1966-03-22,1989.0,G,6-6,190.0,1249.0,305.0,33.0,LAL,74.0,2.0,10.9,0.168,201.0,35.0,216.0,41.0,18.0,123.0,5,15,14
2008,Othella Harrington,2000,"$2,250,000","$3,545,916",1974-01-31,1997.0,F-C,6-9,235.0,2677.0,1076.0,26.0,VAN,82.0,82.0,13.3,0.359,97.0,36.0,563.0,236.0,0.0,420.0,3,36,17
2009,A.C. Green,2000,"$2,250,000","$3,545,916",1963-10-04,1986.0,F-C,6-9,220.0,1929.0,413.0,36.0,LAL,82.0,82.0,11.2,0.245,80.0,53.0,486.0,66.0,1.0,173.0,3,15,17
2010,Chauncey Billups,2000,"$2,250,000","$3,545,916",1976-09-25,1998.0,G,6-3,202.0,305.0,112.0,23.0,DEN,13.0,5.0,10.5,0.436,39.0,10.0,34.0,37.0,7.0,34.0,5,9,11
2011,Tony Delk,2000,"$2,250,000","$3,545,916",1974-01-28,1997.0,G,6-1,189.0,682.0,296.0,26.0,SAC,46.0,1.0,14.1,0.211,55.0,35.0,88.0,47.0,9.0,120.0,5,30,7
2012,Will Perdue,2000,"$2,250,000","$3,545,916",1965-08-29,1989.0,C,7-0,240.0,1012.0,168.0,34.0,CHI,67.0,15.0,6.6,0.625,65.0,14.0,262.0,50.0,0.0,59.0,0,5,18
2013,Bobby Jackson,2000,"$2,250,000","$3,545,916",1973-03-13,1998.0,G,6-1,185.0,1034.0,369.0,26.0,MIN,73.0,10.0,14.6,0.283,172.0,48.0,153.0,76.0,13.0,140.0,5,19,7
2014,Derek Anderson,2000,"$2,250,000","$3,545,916",1974-07-18,1998.0,G,6-5,194.0,2201.0,1080.0,25.0,LAC,64.0,58.0,16.9,0.359,220.0,90.0,258.0,271.0,55.0,377.0,5,14,13
2015,John Starks,2000,"$2,250,000","$3,545,916",1965-08-10,1989.0,G,6-3,180.0,1190.0,515.0,34.0,TOT,37.0,30.0,12.4,0.109,181.0,42.0,101.0,50.0,59.0,203.0,5,34,11
2016,Eric Montross,2000,"$2,240,000","$3,530,156",1971-09-23,1995.0,C,7-0,270.0,332.0,40.0,28.0,DET,51.0,0.0,0.2,0.218,7.0,6.0,72.0,6.0,0.0,17.0,0,10,18
2017,Robert Traylor,2000,"$2,203,080","$3,471,972",1977-02-01,1999.0,F,6-8,284.0,447.0,157.0,22.0,MIL,44.0,16.0,15.8,0.557,20.0,25.0,115.0,41.0,0.0,58.0,2,18,16
2018,Chris Crawford,2000,"$2,200,000","$3,467,118",1975-05-13,1998.0,F,6-9,235.0,668.0,252.0,24.0,ATL,55.0,11.0,11.9,0.354,33.0,17.0,99.0,63.0,7.0,91.0,2,0,17
2019,Jamie Feick,2000,"$2,200,000","$3,467,118",1974-07-03,1997.0,C,6-9,255.0,2241.0,459.0,25.0,NJN,81.0,17.0,12.3,0.314,68.0,43.0,755.0,94.0,3.0,181.0,0,20,17
2020,Otis Thorpe,2000,"$2,200,000","$3,467,118",1962-08-05,1985.0,F-C,6-9,225.0,777.0,279.0,37.0,MIA,51.0,1.0,11.1,0.198,33.0,26.0,166.0,29.0,0.0,125.0,3,17,17
2021,J.R. Reid,2000,"$2,200,000","$3,467,118",1968-03-31,1990.0,F,6-9,247.0,602.0,150.0,31.0,MIL,34.0,7.0,9.0,0.441,18.0,19.0,117.0,43.0,1.0,53.0,2,18,17
2022,Calbert Cheaney,2000,"$2,200,000","$3,467,118",1971-07-17,1994.0,G-F,6-7,209.0,1309.0,267.0,28.0,BOS,67.0,19.0,6.7,0.077,80.0,44.0,138.0,9.0,18.0,120.0,6,1,15
2023,George McCloud,2000,"$2,200,000","$3,467,118",1967-05-27,1990.0,G-F,6-6,205.0,2118.0,787.0,32.0,DEN,78.0,11.0,13.2,0.284,246.0,48.0,285.0,148.0,107.0,266.0,6,9,14
2024,John Wallace,2000,"$2,200,000","$3,467,118",1974-02-09,1997.0,F,6-8,225.0,798.0,392.0,25.0,NYK,60.0,0.0,13.3,0.307,22.0,10.0,135.0,82.0,0.0,155.0,2,24,16
2025,Michael Curry,2000,"$2,200,000","$3,467,118",1968-08-22,1994.0,F-G,6-5,210.0,1611.0,506.0,31.0,DET,82.0,3.0,8.6,0.443,87.0,33.0,104.0,141.0,1.0,182.0,4,10,13
2026,Terry Cummings,2000,"$2,200,000","$3,467,118",1961-03-15,1983.0,F,6-9,220.0,398.0,184.0,38.0,GSW,22.0,0.0,14.0,0.22,21.0,13.0,107.0,32.0,0.0,76.0,2,11,17
2027,Carlos Rogers,2000,"$2,200,000","$3,467,118",1971-02-06,1995.0,C-F,6-11,220.0,1101.0,422.0,28.0,HOU,53.0,15.0,15.2,0.423,42.0,14.0,275.0,81.0,1.0,170.0,1,12,9
2028,Shandon Anderson,2000,"$2,200,000","$3,467,118",1973-12-31,1997.0,F-G,6-6,208.0,2700.0,1009.0,26.0,HOU,82.0,82.0,13.8,0.325,239.0,96.0,384.0,194.0,79.0,368.0,4,12,14
2029,Eric Piatkowski,2000,"$2,200,000","$3,467,118",1970-09-30,1995.0,G-F,6-7,215.0,1712.0,654.0,29.0,LAC,75.0,23.0,13.0,0.175,81.0,44.0,222.0,85.0,93.0,238.0,6,14,15
2030,Ron Harper,2000,"$2,200,000","$3,467,118",1964-01-20,1987.0,G-F,6-6,185.0,2042.0,557.0,36.0,LAL,80.0,78.0,12.0,0.277,270.0,85.0,337.0,100.0,33.0,212.0,6,15,14
2031,Grant Long,2000,"$2,200,000","$3,467,118",1966-03-12,1989.0,F,6-8,225.0,920.0,203.0,33.0,VAN,42.0,1.0,11.7,0.425,43.0,45.0,234.0,55.0,0.0,74.0,2,36,16
2032,George Lynch,2000,"$2,200,000","$3,467,118",1970-09-03,1994.0,F,6-8,218.0,2416.0,722.0,29.0,PHI,75.0,75.0,13.7,0.284,136.0,119.0,582.0,113.0,15.0,297.0,2,27,16
2033,Rodney Rogers,2000,"$2,200,000","$3,467,118",1971-06-20,1994.0,F,6-7,235.0,2286.0,1130.0,28.0,PHO,82.0,7.0,17.1,0.283,170.0,94.0,447.0,159.0,115.0,428.0,2,28,15
2034,Detlef Schrempf,2000,"$2,200,000","$3,467,118",1963-01-21,1986.0,F-C,6-10,235.0,1662.0,574.0,37.0,POR,77.0,6.0,14.5,0.497,197.0,37.0,332.0,179.0,21.0,187.0,3,29,8
2035,Steve Kerr,2000,"$2,200,000","$3,467,118",1965-09-27,1989.0,G,6-3,175.0,268.0,89.0,34.0,SAS,32.0,0.0,10.6,0.149,12.0,4.0,19.0,9.0,16.0,32.0,5,31,11
2036,Terry Porter,2000,"$2,200,000","$3,467,118",1963-04-08,1986.0,G,6-3,195.0,1613.0,641.0,36.0,SAS,68.0,8.0,16.6,0.367,221.0,50.0,191.0,137.0,90.0,207.0,5,31,11
2037,Olden Polynice,2000,"$2,200,000","$3,467,118",1964-11-21,1988.0,C-F,6-11,220.0,1819.0,435.0,35.0,UTA,82.0,79.0,10.4,0.226,37.0,30.0,453.0,28.0,1.0,203.0,1,35,9
2038,Michael Smith,2000,"$2,200,000","$3,467,118",1965-05-19,1990.0,F,6-10,225.0,1145.0,289.0,27.0,WAS,46.0,46.0,14.5,0.526,56.0,27.0,331.0,73.0,0.0,108.0,2,37,8
2039,Wally Szczerbiak,2000,"$2,162,280","$3,407,673",1977-03-05,2000.0,F,6-7,244.0,2171.0,845.0,22.0,MIN,73.0,53.0,15.4,0.241,201.0,58.0,272.0,133.0,28.0,342.0,2,19,15
2040,Lucious Harris,2000,"$2,160,000","$3,404,079",1970-12-18,1994.0,G,6-5,190.0,1510.0,513.0,29.0,NJN,77.0,11.0,13.3,0.214,100.0,65.0,187.0,79.0,38.0,198.0,5,20,13
2041,Cory Alexander,2000,"$2,160,000","$3,404,079",1973-06-22,1996.0,G,6-1,185.0,329.0,82.0,26.0,DEN,29.0,2.0,8.8,0.224,58.0,24.0,42.0,17.0,9.0,28.0,5,9,7
2042,Sean Rooks,2000,"$2,160,000","$3,404,079",1969-09-09,1993.0,C,6-10,250.0,1001.0,309.0,30.0,DAL,71.0,13.0,11.8,0.314,68.0,29.0,248.0,65.0,0.0,122.0,0,8,8
2043,DerMarr Johnson,2000,"$2,107,200","$3,320,868",1980-05-05,2001.0,F,6-9,201.0,,,,,,,,,,,,,,,2,-1,17
2044,John Williams,2000,"$2,100,000","$3,309,522",1966-10-26,1987.0,F-C,6-8,235.0,,,,,,,,,,,,,,,3,-1,16
2045,Clarence Weatherspoon,2000,"$2,100,000","$3,309,522",1970-09-08,1993.0,F,6-6,240.0,1615.0,565.0,29.0,MIA,78.0,2.0,16.2,0.437,93.0,51.0,449.0,135.0,0.0,215.0,2,17,14
2046,Hubert Davis,2000,"$2,100,000","$3,309,522",1970-05-17,1993.0,G,6-5,183.0,1817.0,583.0,29.0,DAL,79.0,15.0,10.8,0.166,141.0,24.0,134.0,67.0,82.0,217.0,5,8,13
2047,Billy Owens,2000,"$2,100,000","$3,309,522",1969-05-01,1992.0,F-G,6-8,220.0,1305.0,374.0,30.0,TOT,62.0,11.0,10.0,0.296,97.0,33.0,301.0,63.0,11.0,150.0,4,34,16
2048,Eric Murdock,2000,"$2,100,000","$3,309,522",1968-06-14,1992.0,G,6-1,190.0,693.0,225.0,31.0,LAC,40.0,15.0,12.5,0.39,108.0,47.0,77.0,51.0,16.0,79.0,5,14,7
2049,Vinny Del Negro,2000,"$2,100,000","$3,309,522",1966-08-09,1989.0,G,6-4,185.0,,,,,,,,,,,,,,,5,-1,12
2050,Matt Bullard,2000,"$2,100,000","$3,309,522",1967-06-05,1991.0,F,6-10,215.0,1024.0,382.0,32.0,HOU,56.0,27.0,11.9,0.088,63.0,19.0,138.0,25.0,79.0,139.0,2,12,8
2051,Cherokee Parks,2000,"$2,100,000","$3,309,522",1972-10-11,1996.0,C-F,6-11,235.0,808.0,168.0,27.0,VAN,56.0,14.0,11.9,0.255,35.0,29.0,183.0,24.0,0.0,72.0,1,36,9
2052,Alvin Williams,2000,"$2,100,000","$3,309,522",1974-08-06,1998.0,G,6-5,185.0,779.0,292.0,25.0,TOR,55.0,28.0,13.6,0.226,126.0,34.0,85.0,48.0,16.0,114.0,5,33,13
2053,Jason Williams,2000,"$2,011,080","$3,169,387",1975-11-18,1999.0,G,6-1,190.0,2760.0,999.0,24.0,SAC,81.0,81.0,11.6,0.175,589.0,117.0,230.0,128.0,145.0,363.0,5,30,7
2054,Johnny Newman,2000,"$2,000,000","$3,151,925",1963-11-28,1987.0,F-G,6-7,190.0,1763.0,820.0,36.0,NJN,82.0,9.0,13.6,0.368,65.0,53.0,154.0,192.0,72.0,278.0,4,20,15
2055,Dell Curry,2000,"$2,000,000","$3,151,925",1964-06-25,1987.0,G,6-4,190.0,1095.0,507.0,35.0,TOR,67.0,9.0,14.9,0.07,89.0,32.0,100.0,24.0,95.0,194.0,5,33,12
2056,Richard Hamilton,2000,"$1,973,880","$3,110,761",1978-02-14,2000.0,G-F,6-6,185.0,1373.0,639.0,21.0,WAS,71.0,12.0,11.6,0.22,108.0,28.0,129.0,103.0,28.0,254.0,6,37,14
2057,Chris Mihm,2000,"$1,923,600","$3,031,522",1979-07-16,2001.0,C,7-0,265.0,,,,,,,,,,,,,,,0,-1,18
2058,Keith Closs,2000,"$1,920,000","$3,025,848",1976-04-03,1998.0,C,7-3,212.0,820.0,238.0,23.0,LAC,57.0,6.0,14.1,0.396,25.0,13.0,179.0,46.0,0.0,96.0,0,14,21
2059,Andrew DeClercq,2000,"$1,920,000","$3,025,848",1973-02-01,1996.0,F-C,6-10,230.0,1831.0,544.0,26.0,CLE,82.0,31.0,11.4,0.361,58.0,63.0,439.0,94.0,0.0,225.0,3,7,8
2060,James Robinson,2000,"$1,870,000","$2,947,050",1970-08-31,1994.0,G,6-2,180.0,,,,,,,,,,,,,,,5,-1,10
2061,Larry Hughes,2000,"$1,842,480","$2,903,680",1979-01-23,1999.0,G,6-5,184.0,2324.0,1226.0,21.0,TOT,82.0,37.0,14.7,0.329,205.0,115.0,349.0,279.0,29.0,459.0,5,34,13
2062,Aaron McKie,2000,"$1,818,000","$2,865,100",1972-10-02,1995.0,G,6-5,209.0,1952.0,653.0,27.0,PHI,82.0,14.0,13.2,0.246,240.0,108.0,246.0,121.0,44.0,244.0,5,27,13
2063,Andre Miller,2000,"$1,808,400","$2,849,971",1976-03-19,2000.0,G,6-3,200.0,2093.0,914.0,23.0,CLE,82.0,36.0,17.9,0.387,476.0,84.0,280.0,226.0,10.0,339.0,5,7,11
2064,Jamal Crawford,2000,"$1,762,320","$2,777,350",1980-03-20,2001.0,G,6-5,185.0,,,,,,,,,,,,,,,5,-1,13
2065,Greg Foster,2000,"$1,760,000","$2,773,694",1968-10-03,1991.0,F-C,6-11,240.0,718.0,203.0,31.0,SEA,60.0,5.0,6.9,0.125,41.0,10.0,107.0,18.0,3.0,91.0,3,32,9
2066,Jaren Jackson Jr,2000,"$1,750,000","$2,757,935",,,,,,,,,,,,,,,,,,,,-1,-1,-1
2067,Lorenzo Williams,2000,"$1,750,000","$2,757,935",1969-07-15,1993.0,F-C,6-9,200.0,76.0,14.0,30.0,WAS,8.0,0.0,16.1,0.0,1.0,3.0,25.0,0.0,0.0,7.0,3,37,17
2068,Muggsy Bogues,2000,"$1,740,000","$2,742,175",1965-01-09,1988.0,G,5-3,136.0,1731.0,410.0,35.0,TOR,80.0,5.0,12.5,0.243,299.0,65.0,135.0,79.0,17.0,157.0,5,33,2
2069,Darvin Ham,2000,"$1,700,000","$2,679,136",1973-07-23,1997.0,F,6-7,220.0,792.0,177.0,26.0,MIL,35.0,21.0,12.8,0.609,42.0,29.0,172.0,35.0,0.0,71.0,2,18,15
2070,Dirk Nowitzki,2000,"$1,693,560","$2,668,987",1978-06-19,1999.0,F,7-0,245.0,2938.0,1435.0,21.0,DAL,82.0,81.0,17.5,0.311,203.0,63.0,532.0,289.0,116.0,515.0,2,8,18
2071,Shawn Marion,2000,"$1,662,240","$2,619,628",1978-05-07,2000.0,F,6-7,220.0,1260.0,520.0,21.0,PHO,51.0,38.0,17.1,0.18,69.0,38.0,332.0,72.0,4.0,222.0,2,28,15
2072,Joel Przybilla,2000,"$1,619,880","$2,552,870",1979-10-10,2001.0,C,7-1,255.0,,,,,,,,,,,,,,,0,-1,19
2073,Paul Pierce,2000,"$1,608,840","$2,535,472",1977-10-13,1999.0,F-G,6-7,235.0,2583.0,1427.0,22.0,BOS,73.0,72.0,19.8,0.409,221.0,152.0,396.0,359.0,96.0,486.0,4,1,15
2074,Jason Terry,2000,"$1,579,080","$2,488,571",1977-09-15,2000.0,G,6-2,185.0,1888.0,657.0,22.0,ATL,81.0,27.0,13.9,0.233,346.0,90.0,166.0,113.0,46.0,249.0,5,0,10
2075,Keyon Dooling,2000,"$1,538,880","$2,425,217",1980-05-08,2001.0,G,6-3,196.0,,,,,,,,,,,,,,,5,-1,11
2076,Bonzi Wells,2000,"$1,528,440","$2,408,764",1976-09-28,1999.0,G-F,6-5,210.0,1162.0,580.0,23.0,POR,66.0,0.0,17.3,0.269,97.0,69.0,182.0,88.0,20.0,236.0,6,29,13
2077,Trajan Langdon,2000,"$1,500,120","$2,364,133",1976-05-13,2000.0,G,6-3,197.0,145.0,49.0,23.0,CLE,10.0,0.0,10.9,0.275,11.0,5.0,15.0,11.0,8.0,15.0,5,7,11
2078,Jacque Vaughn,2000,"$1,500,000","$2,363,944",1975-02-11,1998.0,G,6-1,190.0,884.0,289.0,24.0,UTA,78.0,0.0,9.2,0.29,121.0,32.0,65.0,57.0,14.0,109.0,5,35,7
2079,Predrag Stojakovic,2000,"$1,480,000","$2,332,425",,,,,,,,,,,,,,,,,,,,-1,-1,-1
2080,Jerome Moiso,2000,"$1,461,960","$2,303,994",,,,,,,,,,,,,,,,,,,,-1,-1,-1
2081,Michael Doleac,2000,"$1,452,000","$2,288,298",1977-06-15,1999.0,C,6-11,262.0,1335.0,565.0,22.0,ORL,81.0,29.0,13.3,0.178,63.0,29.0,334.0,80.0,1.0,242.0,0,26,9
2082,Aleksandar Radojevic,2000,"$1,425,120","$2,245,936",,,,,,24.0,7.0,23.0,TOR,3.0,0.0,2.4,0.857,1.0,2.0,8.0,3.0,0.0,2.0,-1,33,-1
2083,Etan Thomas,2000,"$1,388,880","$2,188,823",1978-04-01,2002.0,F,6-9,256.0,,,,,,,,,,,,,,,2,-1,17
2084,Keon Clark,2000,"$1,379,400","$2,173,883",1975-04-16,1999.0,F-C,6-11,220.0,1850.0,694.0,24.0,DEN,81.0,20.0,15.9,0.333,71.0,45.0,505.0,121.0,1.0,286.0,3,9,9
2085,Tony Massenburg,2000,"$1,360,000","$2,143,309",1967-07-31,1991.0,F,6-9,220.0,109.0,46.0,32.0,HOU,10.0,0.0,13.8,0.444,3.0,2.0,27.0,14.0,0.0,16.0,2,12,17
2086,Corey Maggette,2000,"$1,353,960","$2,133,790",1979-11-12,2000.0,F,6-6,218.0,1370.0,646.0,20.0,ORL,77.0,5.0,14.1,0.557,61.0,24.0,303.0,196.0,2.0,224.0,2,26,14
2087,Corie Blount,2000,"$1,320,000","$2,080,270",1969-01-04,1994.0,F,6-9,240.0,446.0,107.0,31.0,PHO,38.0,1.0,9.0,0.371,10.0,15.0,113.0,19.0,0.0,44.0,2,28,17
2088,Courtney Alexander,2000,"$1,319,400","$2,079,325",1977-04-27,2001.0,G,6-5,205.0,,,,,,,,,,,,,,,5,-1,13
2089,Gary Grant,2000,"$1,316,969","$2,075,493",1965-04-21,1989.0,G,6-3,185.0,24.0,12.0,34.0,POR,3.0,0.0,8.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,5,29,11
2090,Michael Dickerson,2000,"$1,310,400","$2,065,141",1975-06-25,1999.0,G-F,6-5,190.0,3103.0,1496.0,24.0,VAN,82.0,82.0,15.6,0.255,208.0,116.0,279.0,269.0,119.0,554.0,6,36,13
2091,William Avery,2000,"$1,286,160","$2,026,940",1979-08-08,2000.0,G,6-2,197.0,484.0,154.0,20.0,MIN,59.0,1.0,6.7,0.199,88.0,14.0,40.0,24.0,18.0,56.0,5,19,10
2092,Mateen Cleaves,2000,"$1,253,400","$1,975,311",1977-09-07,2001.0,G,6-2,205.0,,,,,,,,,,,,,,,5,-1,10
2093,Matt Harpring,2000,"$1,244,880","$1,961,884",1976-05-31,1999.0,F,6-7,231.0,63.0,16.0,23.0,ORL,4.0,0.0,14.2,0.412,8.0,5.0,12.0,6.0,2.0,4.0,2,26,15
